编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
10,一级评论,up主,up主,ghjv_hhhg,451617626,所以还是用向量数据库结合本地知识是吧,2023-07-23 21:27,56
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
10,二级评论,ghjv_hhhg,451617626,同济子豪兄,1900783,是的,2023-07-23 23:18,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
10,二级评论,ghjv_hhhg,451617626,同济子豪兄,1900783,因为微调的话成本太高，效果也不可控,2023-07-23 23:18,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
11,一级评论,up主,up主,JIazi3266,426879188,up能不能做个针对政府信息公开方面文字内容纠错优化的模型,2023-07-23 23:58,42
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
11,二级评论,JIazi3266,426879188,特蕾塔,23285082,数据库有足够容量吗,2023-07-24 00:21,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
11,二级评论,JIazi3266,426879188,同济子豪兄,1900783,可能要收集近十年来的人民日报，微调训练一个公文写作大模型,2023-07-24 12:03,12
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
11,二级评论,JIazi3266,426879188,学日语打日本,9041091,回复 @同济子豪兄 :有一个人民日报全文数据库，但是需要指定账号才能用,2023-07-24 13:09,7
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
11,二级评论,JIazi3266,426879188,JIazi3266,426879188,回复 @同济子豪兄 :期待,2023-07-25 21:58,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
12,一级评论,up主,up主,见月缺,2597587,去年考研要是有这个就好了，不过我已经上岸了,2023-07-23 23:15,79
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
12,二级评论,见月缺,2597587,同济子豪兄,1900783,上岸了，好,2023-07-23 23:19,5
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
12,二级评论,见月缺,2597587,Devil奶油,1833943,那该看写材料的资料了,2023-07-23 23:33,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
12,二级评论,见月缺,2597587,见月缺,2597587,回复 @Devil奶油 :工作了几年辞职考的研，我的最后一份工作就是给领导写各种讲话汇报总结材料你不要咒我,2023-07-24 01:03,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
12,二级评论,见月缺,2597587,小鸡仔爷,1843338086,博主这个考研怎么用啊,2023-08-05 15:45,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,一级评论,up主,up主,HakunaWakati,324609185,牛B，我试一下CPA和法考能不能也训练一下,2023-07-23 18:06,338
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,同济子豪兄,1900783,还真可以,2023-07-23 18:37,5
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,懒惰的北京男孩,1369897815,蹲！！,2023-07-23 21:53,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,bili_53586799913,529923218,蹲,2023-07-23 23:54,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,凯伊姆・阿斯托利亚,24492636,可以的，这玩意刚出来我就在想完全可以做个私人辅导老师，只不过中文数据太差只能自己额外喂,2023-07-24 05:38,17
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,扬查尔斯基,351135147,蹲一个,2023-07-24 08:26,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,莫昕芫,8134961,哇，这样考研专业课是不是都可以训练一下,2023-07-24 09:14,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,先知愚者,110518863,蹲，等大佬出了t我一脚,2023-07-24 09:22,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,未烬、,32843834,cy,2023-07-24 10:20,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,找一颗卡布星丶,39782728,蹲,2023-07-24 10:27,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,冬瓜豆腐麻婆豆腐,86728498,可以的哦,2023-07-24 10:54,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,不知黎明黑夜,110381720,蹲，需要法考的,2023-07-24 10:59,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,qqzxxjh,441075396,蹲,2023-07-24 11:21,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,吉祥6意,3325992,帅！,2023-07-24 11:26,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,小于萌,86091924,蹲,2023-07-24 12:22,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,白月泪虚空,87866053,蹲,2023-07-24 14:08,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,多肉植物米洛可,18646742,蹲,2023-07-24 15:09,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,端秋-,49380764,蹲,2023-07-24 16:09,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,云不会消散,153898776,蹲！,2023-07-24 16:20,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,雪落蔷薇花,244869370,蹲,2023-07-24 17:08,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,川槿_,12571049,蹲！有了踢我,2023-07-24 17:18,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,一角深涯,341728239,蹲,2023-07-24 17:40,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,风蓼青雕,9045619,蹲一个！！我非常需要cpa！！！,2023-07-24 17:53,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,neon_model,360680163,蹲,2023-07-24 18:21,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,怪巧の小墨云,404630603,蹲蹲蹲,2023-07-24 18:37,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,苍琅-,263302581,蹲一个,2023-07-24 18:44,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,白总当我的狗,30786853,法考我蹲我蹲！,2023-07-24 19:35,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,hush清墨,31947385,蹲蹲蹲,2023-07-24 19:46,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,厉飞衡,15720072,法律类的，好像北大已经出来了,2023-07-24 20:09,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,肝论文是福报,22539520,我也蹲！,2023-07-24 20:20,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,0AOE,142327717,蹲蹲蹲,2023-07-24 20:21,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,Lantern血弑,267044751,蹲！！！,2023-07-24 20:23,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,嘟嘟熊熊烈火英雄,697829190,需要教育学的,2023-07-24 20:57,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,没有yb改名字,259953118,哦？,2023-07-24 21:36,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,半熟芝士咩咩咩,483587782,蹲cpa,2023-07-24 21:44,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,WinnerLing,294894216,蹲,2023-07-24 22:28,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,流泪猫猫头喵,44188985,蹲一个,2023-07-25 01:20,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,云念汀兮,589517199,蹲法考,2023-07-25 10:58,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,阳凌俊,357053512,蹲,2023-07-25 12:48,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,莫昕芫,8134961,回复 @嘟嘟熊熊烈火英雄 :同求,2023-07-25 13:17,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,史迪仔的毛毛,436120764,法考不知道，CPA应该不太行，因为它是语言模型不是计算模型，涉及它语料库里没有的计算题，都会一本正经地胡说八道,2023-07-25 14:24,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
13,二级评论,HakunaWakati,324609185,绿油油的马克杯,436268784,蹲,2023-08-09 00:57,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
14,一级评论,up主,up主,周末过了一半,100718254,本质上是一个prompt生成器,2023-07-23 23:24,210
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
14,二级评论,周末过了一半,100718254,同济子豪兄,1900783,不是prompt生成器，是prompt模板,2023-07-23 23:43,7
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
15,一级评论,up主,up主,木冷鹰,16501105,UP主，我想问一下，如果我想做一个801经济学考研的问答模型，我有完整的PDF的考研资料，要怎么才能做训练集呢,2023-07-31 20:55,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
15,二级评论,木冷鹰,16501105,同济子豪兄,1900783,可以联系我的助理 公众号人工智能小技巧 回复 定制开发,2023-07-31 22:55,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
16,一级评论,up主,up主,_庙算,388846803,up'  并发效果比较好的有推荐吗？,2023-09-21 18:17,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
16,二级评论,_庙算,388846803,同济子豪兄,1900783,大语言模型的API吗,2023-09-21 20:07,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
16,二级评论,_庙算,388846803,同济子豪兄,1900783,千帆就不错的,2023-09-22 14:03,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
17,一级评论,up主,up主,欧非原理,55492179,子豪兄，有个场景识别电路图和旁边的文字描述，组成一个唯一电子元件，这种有什么方向可以指点吗？,2023-08-04 09:25,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
17,二级评论,欧非原理,55492179,同济子豪兄,1900783,目标检测+OCR吧,2023-08-04 14:44,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
18,一级评论,up主,up主,光光同学,12986266,gpt4不是没开源吗？肿么自己训练呀？,2023-07-23 19:07,44
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
18,二级评论,光光同学,12986266,同济子豪兄,1900783,大语言模型不只有gpt4,2023-07-23 19:09,24
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
18,二级评论,光光同学,12986266,碎影逐波,32780890,回复 @同济子豪兄 : 所以是用chatGLM进行finetune的？,2023-07-23 22:42,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
18,二级评论,光光同学,12986266,hih1hi,38953245,回复 @碎影逐波 :应该是用langchain加本地知识库，github上有,2023-07-23 22:46,5
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
18,二级评论,光光同学,12986266,耶律新吉乐呼,297712614,回复 @碎影逐波 :我觉得就是，chatglm学过我们实验室的网页内容，问哪个同学研究什么都能答得出来，然后这个也可以,2023-07-24 12:18,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
19,一级评论,up主,up主,还要学习三年,39376045,这种应用其实就是知识库，最近已经有很多类似的开源工具了，比如：danwser,2023-08-20 11:10,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
19,二级评论,还要学习三年,39376045,sxl33,35159696,可以认为语料库就是知识库？,2023-08-26 11:11,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
19,二级评论,还要学习三年,39376045,还要学习三年,39376045,回复 @sxl33 :我觉得差不多的吧，不都是喂给大模型内容，然后搜东西。,2023-08-26 12:22,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
20,一级评论,up主,up主,oooooobserver,106508564,‍中文文本嵌入算法用text2vec，向量数据库用 chromaDB，试着弄一下。知识库还是蛮有用的，即使回答结果不理想，像视频中返回问题的相关内容，也有助于自己深入学习。不过这种应该更适合信息类的知识库，而不是知识类的知识库。,2023-07-24 00:21,79
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
20,二级评论,oooooobserver,106508564,同济子豪兄,1900783,信息类的似乎更适合微调大模型，知识类的适合做成知识库问答,2023-07-24 12:02,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
21,一级评论,up主,up主,我改名试试,156877657,upup，你这个项目如果有1000人同时使用的话，大概会占用多大显存呀,2023-07-28 10:29,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
21,二级评论,我改名试试,156877657,同济子豪兄,1900783,我直接调用的文心一言API，如果你要本地部署开源的中文大模型，至少得弄块A100吧,2023-07-28 16:51,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
21,二级评论,我改名试试,156877657,我改名试试,156877657,回复 @同济子豪兄 : 好的，感谢up,2023-07-28 17:46,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
22,一级评论,up主,up主,tspy-,89777231,这四本书可谓是童年回忆了老师们心里都明白咱们理工科的可能一辈子都用不上里边的理论知识，所以考试题目都出的特别简单,2023-07-26 14:27,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
22,二级评论,tspy-,89777231,同济子豪兄,1900783,考研时候需要用到,2023-07-26 16:11,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
23,一级评论,up主,up主,AKA臭脸羊驼,1420119869,up这和langchain+llm有什么区别吗,2023-07-27 20:20,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
23,二级评论,AKA臭脸羊驼,1420119869,摊,5058440,tag里面打了一个langchian，感觉基本就是langchain的原理，然后改的更加用户友好了，还提供了一些参考使用的提示词模板，更多的是用法上的创新。,2023-07-30 18:49,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
24,一级评论,up主,up主,_凤栖_,39889512,UP主这个效果应该不只是只导入了对应的教材文本文件吧，应该还有微调之类的吧直接导入txt文件和提供一个知识库差不多吧，相当于知识检索了,2023-08-07 22:05,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
24,二级评论,_凤栖_,39889512,同济子豪兄,1900783,没有微调,2023-08-08 09:52,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
24,二级评论,_凤栖_,39889512,_凤栖_,39889512,回复 @同济子豪兄 : 哦哦 那请问是只利用插件编排里插件来训练的模型嘛？ 然后具体的界面是通过自己写前端来搞定的吗？,2023-08-08 10:43,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
25,一级评论,up主,up主,tifa2007,124715453,我看病手术方案也用ai。,2023-07-31 08:35,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
25,二级评论,tifa2007,124715453,Angelica_白芷,14007958,手术方案的ai和这个区别还是蛮大的，这个是基于语言，而那个是基于逻辑和知识,2023-08-03 19:28,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
26,一级评论,up主,up主,青松翠柏锦鲤跃然,12197274,问了百度，百度说让我自己设计app？我？我不会,2023-07-24 14:52,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
26,二级评论,青松翠柏锦鲤跃然,12197274,同济子豪兄,1900783,你怎么问的百度,2023-07-24 16:54,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
26,二级评论,青松翠柏锦鲤跃然,12197274,青松翠柏锦鲤跃然,12197274,回复 @同济子豪兄 :百度客服给我打的电话，说百度只是底层架构，让我自己设计代码制作app。我就是想把教材扫描，向您一样方便学生随时查看。,2023-07-24 17:05,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
26,二级评论,青松翠柏锦鲤跃然,12197274,同济子豪兄,1900783,回复 @青松翠柏锦鲤跃然 :百度是很大的公司，不知道你问的是哪个部门的客服。如果你想定制开发的话，可以私信我，我可以帮你。,2023-07-24 18:11,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
26,二级评论,青松翠柏锦鲤跃然,12197274,青松翠柏锦鲤跃然,12197274,回复 @同济子豪兄 :谢谢，我也不知道是哪，是百度主动给我打电话,2023-07-24 18:48,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
27,一级评论,up主,up主,pystder,388031576,数据集是什么呢,2023-07-24 10:03,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
27,二级评论,pystder,388031576,林讷讷EASY,5973838,应该就是四本思政书,2023-07-24 11:21,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
27,二级评论,pystder,388031576,同济子豪兄,1900783,四本大学教材,2023-07-24 11:54,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
27,二级评论,pystder,388031576,叶布说也不,60637367,回复 @同济子豪兄 :是21版还是23版的呢？,2023-08-15 16:27,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
28,一级评论,up主,up主,是时初啊,242031099,up，可以做个教育学的吗？,2023-07-30 21:28,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
28,二级评论,是时初啊,242031099,同济子豪兄,1900783,可以的,2023-07-30 23:55,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
28,二级评论,是时初啊,242031099,是时初啊,242031099,回复 @同济子豪兄 :收到，谢谢up（⌒▽⌒）,2023-08-03 09:37,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
28,二级评论,是时初啊,242031099,昱圆圆,690641989,蹲,2023-08-13 16:23,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
29,一级评论,up主,up主,allure珏,1205558237,要是能开发一个马理论原著和一些哲学经典原著就好了,2023-07-24 21:03,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
29,二级评论,allure珏,1205558237,小菜猫QAQ,2075511633,把各种c刊扔在里面，然后一键生成c刊，乃至以后所有文科的研究都是没有意义的，果然科技才是生产力的神,2023-07-25 16:45,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
30,一级评论,up主,up主,欧小皇今天学习了吗,1892522979,超级厉害！！！ 就是 我刚才去看 为什么只有中国近代史的呀找不到其他的书的,2023-08-16 21:49,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
30,二级评论,欧小皇今天学习了吗,1892522979,同济子豪兄,1900783,那说明你问的问题都是近代史相关的,2023-08-16 22:58,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
31,一级评论,up主,up主,祝雨哉,514397599,正好这四本书学完了，这学期学习概,2023-09-19 19:36,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
31,二级评论,祝雨哉,514397599,同济子豪兄,1900783,可以玩玩demo，测评一波,2023-09-20 11:40,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
32,一级评论,up主,up主,语核,3493130724706733,可惜我已经过了需要学思政的年纪了，但还是给大家推荐一款很好用的人工智能助手，它叫CopyAsk！,2023-07-24 15:28,20
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
32,二级评论,语核,3493130724706733,雨润春生,1478350879,那个……抽个那啥,2023-07-24 17:09,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
32,二级评论,语核,3493130724706733,黑河雪莲,3493106164959905,回复 @雨润春生 :抽个姑苏吧,2023-07-24 18:35,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
32,二级评论,语核,3493130724706733,zxc顺其自然,309403202,你80了吗,2023-08-02 22:10,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
32,二级评论,语核,3493130724706733,2357113,3537110225127960,你推荐你自己试吧,2023-09-15 20:08,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
32,二级评论,语核,3493130724706733,2357113,3537110225127960,虽然说copyask确实很好用就是了,2023-09-15 20:08,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
33,一级评论,up主,up主,linear_al345,19148848,我准备论文用text2vec和m3e做相似度匹配,2023-07-24 14:40,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
33,二级评论,linear_al345,19148848,同济子豪兄,1900783,可以,2023-07-24 16:50,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
33,二级评论,linear_al345,19148848,_庙算,388846803,闻达就是m3e,2023-09-21 18:24,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
34,一级评论,up主,up主,F誉风,383856496,用温馨一眼的话只能联网使用吗？,2023-07-24 14:05,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
34,二级评论,F誉风,383856496,同济子豪兄,1900783,是的，因为文心一言不开源。你可以换成开源的中文大模型，比如ChatGLM,2023-07-24 16:33,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
34,二级评论,F誉风,383856496,dz86003,4390534,chatglm可以本地部署，我最近在玩这个,2023-07-24 23:02,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
35,一级评论,up主,up主,传统美德不断与时俱进,1038510797,gpt难道可以理解？,2023-07-24 16:41,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
35,二级评论,传统美德不断与时俱进,1038510797,同济子豪兄,1900783,是的，生成式AI可以理解，你get到了这一波人工智能浪潮的本质,2023-07-24 18:08,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
36,一级评论,up主,up主,毅丝苦力怕,2559636,想起那年一晚上通宵过了马原,2023-07-24 14:29,3
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
36,二级评论,毅丝苦力怕,2559636,同济子豪兄,1900783,这就到我选这张图作为视频封面的原因,2023-07-24 16:51,2
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
36,二级评论,毅丝苦力怕,2559636,毅丝苦力怕,2559636,回复 @同济子豪兄 :一晚上理解马克思,2023-07-24 17:42,0
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
37,一级评论,up主,up主,雪山艾禾,76957444,这是用的langchain还是微调,2023-07-23 19:47,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
37,二级评论,雪山艾禾,76957444,同济子豪兄,1900783,langchain,2023-07-23 20:49,1
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
38,一级评论,up主,up主,法国杀虫剂,172835106,langchain做的？,2023-07-23 22:44,4
编号,隶属关系,被评论者昵称,被评论者ID,昵称,用户ID,评论内容,发布时间,点赞数
38,二级评论,法国杀虫剂,172835106,同济子豪兄,1900783,对的,2023-07-23 23:16,0
